Name,Lat,Lon,Url
MNG_OG_Omnogovi.442150_TMYx.zip,49.106,91.718,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/OG_Omnogovi/MNG_OG_Omnogovi.442150_TMYx.zip
CZE_UK_Milesovka.114640_TMYx.2003-2017.zip,50.55,13.933,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/UK_Ustecky_Usti_nad_Labem/CZE_UK_Milesovka.114640_TMYx.2003-2017.zip
CZE_UK_Tusimice.114380_TMYx.zip,50.383,13.333,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/UK_Ustecky_Usti_nad_Labem/CZE_UK_Tusimice.114380_TMYx.zip
MNG_OH_Arvaikheer.442880_TMYx.2003-2017.zip,46.267,102.783,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/OH_Ovorkhangai/MNG_OH_Arvaikheer.442880_TMYx.2003-2017.zip
CZE_VK_Cervena.117660_TMYx.2003-2017.zip,49.783,17.55,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/VK_Moravskoslezsky_Moravia-Silesia/CZE_VK_Cervena.117660_TMYx.2003-2017.zip
MNG_OH_Bat.Oldziy.Bund.442860_TMYx.2003-2017.zip,46.967,103.8,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/OH_Ovorkhangai/MNG_OH_Bat.Oldziy.Bund.442860_TMYx.2003-2017.zip
CZE_VK_Lysa.Hora.117870_TMYx.zip,49.55,18.45,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/VK_Moravskoslezsky_Moravia-Silesia/CZE_VK_Lysa.Hora.117870_TMYx.zip
MNG_OH_Khujirt.AP.442850_TMYx.2003-2017.zip,46.9,102.767,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/OH_Ovorkhangai/MNG_OH_Khujirt.AP.442850_TMYx.2003-2017.zip
CZE_VK_Mosnov.117820_TMYx.zip,49.696,18.111,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/VK_Moravskoslezsky_Moravia-Silesia/CZE_VK_Mosnov.117820_TMYx.zip
MNG_OH_Arvaikheer.442880_TMYx.zip,46.267,102.783,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/OH_Ovorkhangai/MNG_OH_Arvaikheer.442880_TMYx.zip
CZE_VK_Cervena.117660_TMYx.zip,49.783,17.55,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/VK_Moravskoslezsky_Moravia-Silesia/CZE_VK_Cervena.117660_TMYx.zip
CZE_VK_Mosnov.117820_TMYx.2003-2017.zip,49.696,18.111,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/VK_Moravskoslezsky_Moravia-Silesia/CZE_VK_Mosnov.117820_TMYx.2003-2017.zip
MNG_OH_Bat.Oldziy.Bund.442860_TMYx.zip,46.967,103.8,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/OH_Ovorkhangai/MNG_OH_Bat.Oldziy.Bund.442860_TMYx.zip
CZE_VK_Praded.Mountain.117350_TMYx.zip,50.067,17.233,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/VK_Moravskoslezsky_Moravia-Silesia/CZE_VK_Praded.Mountain.117350_TMYx.zip
MNG_OH_Khujirt.AP.442850_TMYx.zip,46.9,102.767,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/OH_Ovorkhangai/MNG_OH_Khujirt.AP.442850_TMYx.zip
CZE_VK_Lysa.Hora.117870_TMYx.2003-2017.zip,49.55,18.45,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/VK_Moravskoslezsky_Moravia-Silesia/CZE_VK_Lysa.Hora.117870_TMYx.2003-2017.zip
MNG_SB_Baruun-Urt.443050_TMYx.2003-2017.zip,46.683,113.283,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SB_Sukhbaatar/MNG_SB_Baruun-Urt.443050_TMYx.2003-2017.zip
CZE_ZK_Holesov.117740_TMYx.2003-2017.zip,49.317,17.567,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/ZK_Zlinsky_Zlin/CZE_ZK_Holesov.117740_TMYx.2003-2017.zip
MNG_SB_Erdenetsagaan.443170_TMYx.2003-2017.zip,45.9,115.367,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SB_Sukhbaatar/MNG_SB_Erdenetsagaan.443170_TMYx.2003-2017.zip
CZE_ZK_Holesov.117740_TMYx.zip,49.317,17.567,http://climate.onebuilding.org/WMO_Region_6_Europe/CZE_Czechia/ZK_Zlinsky_Zlin/CZE_ZK_Holesov.117740_TMYx.zip
MNG_SB_Erdenetsagaan.443170_TMYx.zip,45.9,115.367,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SB_Sukhbaatar/MNG_SB_Erdenetsagaan.443170_TMYx.zip
DEU_BB_Potsdam_103790_TRY2010_04_Jahr_BBSR.zip,52.383,13.066,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BB_Brandenburg/DEU_BB_Potsdam_103790_TRY2010_04_Jahr_BBSR.zip
MNG_SB_Baruun-Urt.443050_TMYx.zip,46.683,113.283,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SB_Sukhbaatar/MNG_SB_Baruun-Urt.443050_TMYx.zip
DEU_BB_Potsdam_103790_TRY2010_04_Wint_BBSR.zip,52.383,13.066,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BB_Brandenburg/DEU_BB_Potsdam_103790_TRY2010_04_Wint_BBSR.zip
MNG_SL_Baruunharaa.442410_TMYx.2003-2017.zip,48.917,106.067,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SL_Selenge/MNG_SL_Baruunharaa.442410_TMYx.2003-2017.zip
DEU_BB_Potsdam_103790_TRY2035_04_Somm_BBSR.zip,52.383,13.066,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BB_Brandenburg/DEU_BB_Potsdam_103790_TRY2035_04_Somm_BBSR.zip
MNG_SL_Hadatyn.442420_TMYx.2003-2017.zip,49.45,107.2,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SL_Selenge/MNG_SL_Hadatyn.442420_TMYx.2003-2017.zip
DEU_BB_Potsdam_103790_TRY2010_04_Somm_BBSR.zip,52.383,13.066,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BB_Brandenburg/DEU_BB_Potsdam_103790_TRY2010_04_Somm_BBSR.zip
MNG_SL_Ulygaiin.Dugang.442430_TMYx.2003-2017.zip,49.833,107.733,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SL_Selenge/MNG_SL_Ulygaiin.Dugang.442430_TMYx.2003-2017.zip
DEU_BB_Potsdam_103790_TRY2035_04_Jahr_BBSR.zip,52.383,13.066,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BB_Brandenburg/DEU_BB_Potsdam_103790_TRY2035_04_Jahr_BBSR.zip
MNG_SL_Baruunharaa.442410_TMYx.zip,48.917,106.067,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SL_Selenge/MNG_SL_Baruunharaa.442410_TMYx.zip
DEU_BB_Potsdam_103790_TRY2035_04_Wint_BBSR.zip,52.383,13.066,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BB_Brandenburg/DEU_BB_Potsdam_103790_TRY2035_04_Wint_BBSR.zip
MNG_SL_Hadatyn.442420_TMYx.zip,49.45,107.2,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SL_Selenge/MNG_SL_Hadatyn.442420_TMYx.zip
DEU_BW_Mannheim_107290_TRY2010_12_Jahr_BBSR.zip,49.52,8.55,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Mannheim_107290_TRY2010_12_Jahr_BBSR.zip
DEU_BW_Mannheim_107290_TRY2035_12_Somm_BBSR.zip,49.52,8.55,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Mannheim_107290_TRY2035_12_Somm_BBSR.zip
MNG_SL_Ulygaiin.Dugang.442430_TMYx.zip,49.833,107.733,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/SL_Selenge/MNG_SL_Ulygaiin.Dugang.442430_TMYx.zip
DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2010_14_Wint_BBSR.zip,48.66,9.86,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2010_14_Wint_BBSR.zip
MNG_TO_Bayandelger.443520_TMYx.2003-2017.zip,45.733,112.367,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/TO_Tov/MNG_TO_Bayandelger.443520_TMYx.2003-2017.zip
DEU_BW_Mannheim_107290_TRY2010_12_Somm_BBSR.zip,49.52,8.55,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Mannheim_107290_TRY2010_12_Somm_BBSR.zip
MNG_TO_Bayandelger.443520_TMYx.zip,45.733,112.367,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/TO_Tov/MNG_TO_Bayandelger.443520_TMYx.zip
DEU_BW_Mannheim_107290_TRY2035_12_Wint_BBSR.zip,49.52,8.55,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Mannheim_107290_TRY2035_12_Wint_BBSR.zip
MNG_UB_Maanti.442940_TMYx.2003-2017.zip,47.3,107.483,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/UB_Ulaanbaatar/MNG_UB_Maanti.442940_TMYx.2003-2017.zip
DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2035_14_Jahr_BBSR.zip,48.66,9.86,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2035_14_Jahr_BBSR.zip
MNG_UB_Ulaanbaatar-Chinggis.Khaan.Intl.AP.442920_TMYx.2003-2017.zip,47.843,106.767,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/UB_Ulaanbaatar/MNG_UB_Ulaanbaatar-Chinggis.Khaan.Intl.AP.442920_TMYx.2003-2017.zip
DEU_BW_Mannheim_107290_TRY2010_12_Wint_BBSR.zip,49.52,8.55,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Mannheim_107290_TRY2010_12_Wint_BBSR.zip
MNG_UB_Ulaanbaatar-Chinggis.Khaan.Intl.AP.442920_TMYx.zip,47.843,106.767,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/UB_Ulaanbaatar/MNG_UB_Ulaanbaatar-Chinggis.Khaan.Intl.AP.442920_TMYx.zip
DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2010_14_Jahr_BBSR.zip,48.66,9.86,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2010_14_Jahr_BBSR.zip
MNG_UB_Maanti.442940_TMYx.zip,47.3,107.483,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/UB_Ulaanbaatar/MNG_UB_Maanti.442940_TMYx.zip
DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2035_14_Somm_BBSR.zip,48.66,9.86,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2035_14_Somm_BBSR.zip
MNG_UV_Baruun.Turuun.442130_TMYx.2003-2017.zip,49.65,94.4,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/UV_Uvs/MNG_UV_Baruun.Turuun.442130_TMYx.2003-2017.zip
DEU_BW_Mannheim_107290_TRY2035_12_Jahr_BBSR.zip,49.52,8.55,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Mannheim_107290_TRY2035_12_Jahr_BBSR.zip
MNG_UV_Ulaangom.442120_TMYx.2003-2017.zip,49.989,92.069,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/UV_Uvs/MNG_UV_Ulaangom.442120_TMYx.2003-2017.zip
DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2010_14_Somm_BBSR.zip,48.66,9.86,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2010_14_Somm_BBSR.zip
MNG_UV_Ulaangom.442120_TMYx.zip,49.989,92.069,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/UV_Uvs/MNG_UV_Ulaangom.442120_TMYx.zip
DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2035_14_Wint_BBSR.zip,48.66,9.86,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BW_Baden-Wurttemberg/DEU_BW_Stotten-Geislingen.an.der.Steige_108360_TRY2035_14_Wint_BBSR.zip
MNG_UV_Baruun.Turuun.442130_TMYx.zip,49.65,94.4,http://climate.onebuilding.org/WMO_Region_2_Asia/MNG_Mongolia/UV_Uvs/MNG_UV_Baruun.Turuun.442130_TMYx.zip
DEU_BY_Garmisch-Partenkirchen_109630_TRY2010_15_Jahr_BBSR.zip,47.48,11.06,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Garmisch-Partenkirchen_109630_TRY2010_15_Jahr_BBSR.zip
DEU_BY_Hof_106850_TRY2010_10_Jahr_BBSR.zip,50.32,11.88,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Hof_106850_TRY2010_10_Jahr_BBSR.zip
PRK_CH_Chunggang.470140_TMYx.2003-2017.zip,41.783,126.883,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/CH_Chagang/PRK_CH_Chunggang.470140_TMYx.2003-2017.zip
DEU_BY_Muhldorf.am.Inn_108750_TRY2010_13_Jahr_BBSR.zip,48.28,12.5,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Muhldorf.am.Inn_108750_TRY2010_13_Jahr_BBSR.zip
PRK_CH_Huichon.470390_TMYx.2003-2017.zip,40.173,126.277,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/CH_Chagang/PRK_CH_Huichon.470390_TMYx.2003-2017.zip
PRK_CH_Kanggye.470200_TMYx.2003-2017.zip,40.967,126.6,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/CH_Chagang/PRK_CH_Kanggye.470200_TMYx.2003-2017.zip
PRK_CH_Chunggang.470140_TMYx.zip,41.783,126.883,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/CH_Chagang/PRK_CH_Chunggang.470140_TMYx.zip
DEU_BY_Garmisch-Partenkirchen_109630_TRY2010_15_Somm_BBSR.zip,47.48,11.06,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Garmisch-Partenkirchen_109630_TRY2010_15_Somm_BBSR.zip
PRK_CH_Huichon.470390_TMYx.zip,40.173,126.277,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/CH_Chagang/PRK_CH_Huichon.470390_TMYx.zip
DEU_BY_Hof_106850_TRY2010_10_Somm_BBSR.zip,50.32,11.88,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Hof_106850_TRY2010_10_Somm_BBSR.zip
PRK_CH_Kanggye.470200_TMYx.zip,40.967,126.6,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/CH_Chagang/PRK_CH_Kanggye.470200_TMYx.zip
DEU_BY_Muhldorf.am.Inn_108750_TRY2010_13_Somm_BBSR.zip,48.28,12.5,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Muhldorf.am.Inn_108750_TRY2010_13_Somm_BBSR.zip
DEU_BY_Garmisch-Partenkirchen_109630_TRY2010_15_Wint_BBSR.zip,47.48,11.06,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Garmisch-Partenkirchen_109630_TRY2010_15_Wint_BBSR.zip
PRK_HG_Chongjin.470080_TMYx.2003-2017.zip,41.783,129.817,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HG_North_Hamgyong/PRK_HG_Chongjin.470080_TMYx.2003-2017.zip
DEU_BY_Hof_106850_TRY2010_10_Wint_BBSR.zip,50.32,11.88,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Hof_106850_TRY2010_10_Wint_BBSR.zip
PRK_HG_Kimchaek.470250_TMYx.2003-2017.zip,40.667,129.2,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HG_North_Hamgyong/PRK_HG_Kimchaek.470250_TMYx.2003-2017.zip
DEU_BY_Muhldorf.am.Inn_108750_TRY2010_13_Wint_BBSR.zip,48.28,12.5,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Muhldorf.am.Inn_108750_TRY2010_13_Wint_BBSR.zip
PRK_HG_Kimchaek.470250_TMYx.zip,40.667,129.2,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HG_North_Hamgyong/PRK_HG_Kimchaek.470250_TMYx.zip
DEU_BY_Garmisch-Partenkirchen_109630_TRY2035_15_Jahr_BBSR.zip,47.48,11.06,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Garmisch-Partenkirchen_109630_TRY2035_15_Jahr_BBSR.zip
PRK_HG_Chongjin.470080_TMYx.zip,41.783,129.817,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HG_North_Hamgyong/PRK_HG_Chongjin.470080_TMYx.zip
DEU_BY_Hof_106850_TRY2035_10_Jahr_BBSR.zip,50.32,11.88,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Hof_106850_TRY2035_10_Jahr_BBSR.zip
PRK_HN_Changjin-up.AFB.470310_TMYx.2003-2017.zip,40.367,127.25,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HN_South_Hamgyong/PRK_HN_Changjin-up.AFB.470310_TMYx.2003-2017.zip
DEU_BY_Muhldorf.am.Inn_108750_TRY2035_13_Jahr_BBSR.zip,48.28,12.5,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Muhldorf.am.Inn_108750_TRY2035_13_Jahr_BBSR.zip
PRK_HN_Hamhung.470410_TMYx.2003-2017.zip,39.933,127.55,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HN_South_Hamgyong/PRK_HN_Hamhung.470410_TMYx.2003-2017.zip
DEU_BY_Garmisch-Partenkirchen_109630_TRY2035_15_Somm_BBSR.zip,47.48,11.06,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Garmisch-Partenkirchen_109630_TRY2035_15_Somm_BBSR.zip
PRK_HN_Sinpo.470460_TMYx.2003-2017.zip,40.033,128.183,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HN_South_Hamgyong/PRK_HN_Sinpo.470460_TMYx.2003-2017.zip
DEU_BY_Hof_106850_TRY2035_10_Somm_BBSR.zip,50.32,11.88,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Hof_106850_TRY2035_10_Somm_BBSR.zip
PRK_HN_Changjin-up.AFB.470310_TMYx.zip,40.367,127.25,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HN_South_Hamgyong/PRK_HN_Changjin-up.AFB.470310_TMYx.zip
DEU_BY_Muhldorf.am.Inn_108750_TRY2035_13_Somm_BBSR.zip,48.28,12.5,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Muhldorf.am.Inn_108750_TRY2035_13_Somm_BBSR.zip
PRK_HN_Hamhung.470410_TMYx.zip,39.933,127.55,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HN_South_Hamgyong/PRK_HN_Hamhung.470410_TMYx.zip
DEU_BY_Garmisch-Partenkirchen_109630_TRY2035_15_Wint_BBSR.zip,47.48,11.06,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Garmisch-Partenkirchen_109630_TRY2035_15_Wint_BBSR.zip
PRK_HN_Sinpo.470460_TMYx.zip,40.033,128.183,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/HN_South_Hamgyong/PRK_HN_Sinpo.470460_TMYx.zip
DEU_BY_Hof_106850_TRY2035_10_Wint_BBSR.zip,50.32,11.88,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Hof_106850_TRY2035_10_Wint_BBSR.zip
DEU_BY_Muhldorf.am.Inn_108750_TRY2035_13_Wint_BBSR.zip,48.28,12.5,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/BY_Bayern/DEU_BY_Muhldorf.am.Inn_108750_TRY2035_13_Wint_BBSR.zip
PRK_KW_Changjon.470610_TMYx.2003-2017.zip,38.733,128.183,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/KW_Kangwon/PRK_KW_Changjon.470610_TMYx.2003-2017.zip
DEU_HB_Bremerhaven_101290_TRY2010_01_Jahr_BBSR.zip,53.533,8.583,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HB_Bremen/DEU_HB_Bremerhaven_101290_TRY2010_01_Jahr_BBSR.zip
PRK_KW_Wonsan.470550_TMYx.2003-2017.zip,39.149,127.442,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/KW_Kangwon/PRK_KW_Wonsan.470550_TMYx.2003-2017.zip
DEU_HB_Bremerhaven_101290_TRY2010_01_Wint_BBSR.zip,53.533,8.583,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HB_Bremen/DEU_HB_Bremerhaven_101290_TRY2010_01_Wint_BBSR.zip
PRK_KW_Wonsan.470550_TMYx.zip,39.149,127.442,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/KW_Kangwon/PRK_KW_Wonsan.470550_TMYx.zip
DEU_HB_Bremerhaven_101290_TRY2035_01_Somm_BBSR.zip,53.533,8.583,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HB_Bremen/DEU_HB_Bremerhaven_101290_TRY2035_01_Somm_BBSR.zip
PRK_KW_Changjon.470610_TMYx.zip,38.733,128.183,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/KW_Kangwon/PRK_KW_Changjon.470610_TMYx.zip
DEU_HB_Bremerhaven_101290_TRY2010_01_Somm_BBSR.zip,53.533,8.583,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HB_Bremen/DEU_HB_Bremerhaven_101290_TRY2010_01_Somm_BBSR.zip
PRK_NJ_Sonbong.470030_TMYx.2003-2017.zip,42.338,130.387,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/NJ_Rason/PRK_NJ_Sonbong.470030_TMYx.2003-2017.zip
DEU_HB_Bremerhaven_101290_TRY2035_01_Jahr_BBSR.zip,53.533,8.583,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HB_Bremen/DEU_HB_Bremerhaven_101290_TRY2035_01_Jahr_BBSR.zip
PRK_NJ_Sonbong.470030_TMYx.zip,42.338,130.387,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/NJ_Rason/PRK_NJ_Sonbong.470030_TMYx.zip
DEU_HB_Bremerhaven_101290_TRY2035_01_Wint_BBSR.zip,53.533,8.583,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HB_Bremen/DEU_HB_Bremerhaven_101290_TRY2035_01_Wint_BBSR.zip
PRK_PB_Kusong.470370_TMYx.2003-2017.zip,39.983,125.25,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/PB_North_Pyongan/PRK_PB_Kusong.470370_TMYx.2003-2017.zip
DEU_HE_Kassel_104380_TRY2010_07_Jahr_BBSR.zip,51.3,9.45,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HE_Hessen/DEU_HE_Kassel_104380_TRY2010_07_Jahr_BBSR.zip
DEU_HE_Kassel_104380_TRY2010_07_Wint_BBSR.zip,51.3,9.45,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HE_Hessen/DEU_HE_Kassel_104380_TRY2010_07_Wint_BBSR.zip
PRK_PB_Sinuiju.470350_TMYx.2003-2017.zip,40.1,124.383,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/PB_North_Pyongan/PRK_PB_Sinuiju.470350_TMYx.2003-2017.zip
DEU_HE_Kassel_104380_TRY2035_07_Somm_BBSR.zip,51.3,9.45,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HE_Hessen/DEU_HE_Kassel_104380_TRY2035_07_Somm_BBSR.zip
PRK_PB_Supung.470280_TMYx.2003-2017.zip,40.45,124.933,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/PB_North_Pyongan/PRK_PB_Supung.470280_TMYx.2003-2017.zip
DEU_HE_Kassel_104380_TRY2010_07_Somm_BBSR.zip,51.3,9.45,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HE_Hessen/DEU_HE_Kassel_104380_TRY2010_07_Somm_BBSR.zip
PRK_PB_Kusong.470370_TMYx.zip,39.983,125.25,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/PB_North_Pyongan/PRK_PB_Kusong.470370_TMYx.zip
DEU_HE_Kassel_104380_TRY2035_07_Jahr_BBSR.zip,51.3,9.45,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HE_Hessen/DEU_HE_Kassel_104380_TRY2035_07_Jahr_BBSR.zip
PRK_PB_Sinuiju.470350_TMYx.zip,40.1,124.383,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/PB_North_Pyongan/PRK_PB_Sinuiju.470350_TMYx.zip
DEU_HE_Kassel_104380_TRY2035_07_Wint_BBSR.zip,51.3,9.45,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HE_Hessen/DEU_HE_Kassel_104380_TRY2035_07_Wint_BBSR.zip
DEU_HH_Hamburg-Fuhlsbuttel_101470_TRY2010_03_Jahr_BBSR.zip,53.633,10,http://climate.onebuilding.org/WMO_Region_6_Europe/DEU_Germany/HH_Hamburg/DEU_HH_Hamburg-Fuhlsbuttel_101470_TRY2010_03_Jahr_BBSR.zip
PRK_PB_Supung.470280_TMYx.zip,40.45,124.933,http://climate.onebuilding.org/WMO_Region_2_Asia/PRK_North_Korea/PB_North_Pyongan/PRK_PB_Supung.470280_TMYx.zip
